2911EG,17,,Hunze,Nieuwerkerk aan den IJssel
2911RB,20,,Wolga,Nieuwerkerk aan den IJssel
2912CH,30,,Ir Lelystraat,Nieuwerkerk aan den IJssel
2914XB,26,,Korstmos,Nieuwerkerk aan den IJssel
2912TK,3,,Spoorlaan,Nieuwerkerk aan den IJssel
2911GB,69,,Lek,Nieuwerkerk aan den IJssel
2914BD,11,,Dalkruid,Nieuwerkerk aan den IJssel
2912CD,13,,Ir Leemansstraat,Nieuwerkerk aan den IJssel
2914LK,3,,Zuidplasweg,Nieuwerkerk aan den IJssel
2911BR,194,,Klein Hitland,Nieuwerkerk aan den IJssel
2911BR,205,,Klein Hitland,Nieuwerkerk aan den IJssel
2911RH,3,,Tiber,Nieuwerkerk aan den IJssel
2911RH,16,,Tiber,Nieuwerkerk aan den IJssel
2912BH,12,,Tinbergenpad,Nieuwerkerk aan den IJssel
2912CE,24,,Ir Leemansstraat,Nieuwerkerk aan den IJssel
2912CH,6,,Ir Lelystraat,Nieuwerkerk aan den IJssel
2912CG,15,,Ir Lelystraat,Nieuwerkerk aan den IJssel
2911GA,51,,Gouwe,Nieuwerkerk aan den IJssel
2912CG,11,,Ir Lelystraat,Nieuwerkerk aan den IJssel
2911GB,14,,Lek,Nieuwerkerk aan den IJssel
2911PB,122,,Kleinpolderlaan,Nieuwerkerk aan den IJssel
2912CA,7,,Dorpsstraat,Nieuwerkerk aan den IJssel
2911EN,24,,Vecht,Nieuwerkerk aan den IJssel
2911AD,26,,Kerklaan,Nieuwerkerk aan den IJssel
2911EP,72,,Vecht,Nieuwerkerk aan den IJssel
2912PE,52,,Bospolderstraat,Nieuwerkerk aan den IJssel
2912XB,11,,Corellipad,Nieuwerkerk aan den IJssel
2914BR,7,,Kroonkruid,Nieuwerkerk aan den IJssel
2912XL,27,,Verdipad,Nieuwerkerk aan den IJssel
2914KB,23,,Reigerhof,Nieuwerkerk aan den IJssel
2914SE,5,,Rendiermos,Nieuwerkerk aan den IJssel
2914RS,78,,Zwanendaal,Nieuwerkerk aan den IJssel
2911AK,53,,Prinses Beatrixstraat,Nieuwerkerk aan den IJssel
2912CN,40,,Leeghwaterstraat,Nieuwerkerk aan den IJssel
2914CA,5,,Dahliaveld,Nieuwerkerk aan den IJssel
2914SH,7,,IJslandsmos,Nieuwerkerk aan den IJssel
2911BB,200,,Groenendijk,Nieuwerkerk aan den IJssel
2912CS,26,,Torenstraat,Nieuwerkerk aan den IJssel
2913LK,19,,Westringdijk,Nieuwerkerk aan den IJssel
2914CD,45,,Lelieveld,Nieuwerkerk aan den IJssel
2914KM,22,,Raadhuisplein,Nieuwerkerk aan den IJssel
2914TH,110,,Kroonkruid,Nieuwerkerk aan den IJssel
2911RA,9,,Dijkgraaflaan,Nieuwerkerk aan den IJssel
2911BG,32,,Kortlandstraat,Nieuwerkerk aan den IJssel
2914KD,90,,Reigerhof,Nieuwerkerk aan den IJssel
2912CV,74,,Verzetsstraat,Nieuwerkerk aan den IJssel
2912RG,56,,de Meidoorn,Nieuwerkerk aan den IJssel
2914CD,158,,Lelieveld,Nieuwerkerk aan den IJssel
2914LE,147,,Parallelweg-Zuid,Nieuwerkerk aan den IJssel
2914TP,29,,Sikkelkruid,Nieuwerkerk aan den IJssel
2911BP,10,,de Britten,Nieuwerkerk aan den IJssel
2912BC,30,,Dorrestein,Nieuwerkerk aan den IJssel
2912EE,42,,Hoofdweg-Zuid,Nieuwerkerk aan den IJssel
2914TX,12,,Speenkruid,Nieuwerkerk aan den IJssel
2911RE,125,,Wolga,Nieuwerkerk aan den IJssel
2912BC,130,,Dorrestein,Nieuwerkerk aan den IJssel
2912SJ,2,,Bosveen,Nieuwerkerk aan den IJssel
2914AG,79,,Goudmos,Nieuwerkerk aan den IJssel
2914PB,35,,Begoniaveld,Nieuwerkerk aan den IJssel
2912NA,25,,de Beuk,Nieuwerkerk aan den IJssel
2912TB,27,,Europalaan,Nieuwerkerk aan den IJssel
2914XA,15,,Korstmos,Nieuwerkerk aan den IJssel
2911EB,80,,Merwede,Nieuwerkerk aan den IJssel
2912ND,39,,de Els,Nieuwerkerk aan den IJssel
2911RE,145,,Wolga,Nieuwerkerk aan den IJssel
2912AG,28,,Kleine Vinkstraat,Nieuwerkerk aan den IJssel
2912GD,12,,Spaansezoom,Nieuwerkerk aan den IJssel
2912SJ,22,,Bosveen,Nieuwerkerk aan den IJssel
2914AG,99,,Goudmos,Nieuwerkerk aan den IJssel
2914EA,13,,Eendendaal,Nieuwerkerk aan den IJssel
2914PB,45,,Begoniaveld,Nieuwerkerk aan den IJssel
2911DA,4,,Burgemeester Van de Lindelaan,Nieuwerkerk aan den IJssel
2912NA,35,,de Beuk,Nieuwerkerk aan den IJssel
2912TC,65,,Europalaan,Nieuwerkerk aan den IJssel
2914EC,180,,Eendendaal,Nieuwerkerk aan den IJssel
2914XB,25,,Korstmos,Nieuwerkerk aan den IJssel
2912BD,7,,Eykmanstraat,Nieuwerkerk aan den IJssel
2912ND,49,,de Els,Nieuwerkerk aan den IJssel
2914AM,89,,Schijfmos,Nieuwerkerk aan den IJssel
2911HB,119,,Donau,Nieuwerkerk aan den IJssel
2914TR,20,,Watertorkruid,Nieuwerkerk aan den IJssel
2914EA,24,,Eendendaal,Nieuwerkerk aan den IJssel
2912TC,87,,Europalaan,Nieuwerkerk aan den IJssel
2914AK,2,,Schijfmos,Nieuwerkerk aan den IJssel
2914BM,6,,Kroonkruid,Nieuwerkerk aan den IJssel
2914ER,6,,Wulpendaal,Nieuwerkerk aan den IJssel
2914VH,68,,Sterremos,Nieuwerkerk aan den IJssel
2914VH,76,,Sterremos,Nieuwerkerk aan den IJssel
2912VJ,1,,Sweelinckstraat,Nieuwerkerk aan den IJssel
2911ES,152,,Vecht,Nieuwerkerk aan den IJssel
2914PK,91,,Madeliefveld,Nieuwerkerk aan den IJssel
2914RC,99,,Ganzendaal,Nieuwerkerk aan den IJssel
2914TC,2,,Havikskruid,Nieuwerkerk aan den IJssel
2912CW,11,,Ambachtswerf,Nieuwerkerk aan den IJssel
2914PA,1,,Anjerveld,Nieuwerkerk aan den IJssel
2914PA,41,,Anjerveld,Nieuwerkerk aan den IJssel
2914PA,69,,Anjerveld,Nieuwerkerk aan den IJssel
2912BA,5,,Asserstraat,Nieuwerkerk aan den IJssel
2914PD,18,,Gladioolveld,Nieuwerkerk aan den IJssel
2911PG,25,,Veldewater,Nieuwerkerk aan den IJssel
2911PB,186,,Kleinpolderlaan,Nieuwerkerk aan den IJssel
2912CT,19,,Verzetsstraat,Nieuwerkerk aan den IJssel
2914KM,23,,Raadhuisplein,Nieuwerkerk aan den IJssel
2911BG,33,,Kortlandstraat,Nieuwerkerk aan den IJssel
2911EG,53,,Hunze,Nieuwerkerk aan den IJssel
2911PG,49,,Veldewater,Nieuwerkerk aan den IJssel
2911PB,198,,Kleinpolderlaan,Nieuwerkerk aan den IJssel
2911PD,88,,Polderdreef,Nieuwerkerk aan den IJssel
2912VK,51,,Van Beethovenlaan,Nieuwerkerk aan den IJssel
2912VK,65,,Van Beethovenlaan,Nieuwerkerk aan den IJssel
2914RS,100,,Zwanendaal,Nieuwerkerk aan den IJssel
2911AL,10,,Prinses Beatrixstraat,Nieuwerkerk aan den IJssel
2912RA,12,,de Esdoorn,Nieuwerkerk aan den IJssel
